Input,INTENT
Just help me to change the appointment and make it earlier,rschdle appt
Can you get somebody out here today please,rschdle appt
Yes I like to reschedule another appointment for my check message,rschdle appt
Hey there is a earlier,rschdle appt
Well you're doing thing about changing and I would like to change I can get it tomorrow,rschdle appt
State that it would come earlier,rschdle appt
You can't I was just checking,rschdle appt
Repairs earlier time,rschdle appt
When I move my appointment to today this afternoon do you have any times open,rschdle appt
How do I switch at a time,rschdle appt
Is there a way I can get here today,rschdle appt
I'd like to reschedule the appointment please,rschdle appt
Oh I need to rescheduling reschedule,rschdle appt
Can I change it from 6 to 7,rschdle appt
I'd like to move it up,rschdle appt
I need assistance I need the appointment to be earlier,rschdle appt
But it's not also I've got a problem I need to talk and change the time I need to change the time,rschdle appt
See if there's an earlier one available,rschdle appt
Is there earlier time,rschdle appt
You can't confirm that,rschdle appt
I would like you to reschedule it for tomorrow,rschdle appt
Reschedule change time,rschdle appt
Change my appointment time and it doesn't work for me,rschdle appt
Another bank 6 to 5 can you show you're not even listening oh you're laughing because I'm a girl,rschdle appt
Is there an earlier date you can get,rschdle appt
Do you have anybody earlier,rschdle appt
She is available today,rschdle appt
Can I get somebody here soon,rschdle appt
They can come early,rschdle appt
I need a earlier time,rschdle appt
I need to change the time on your appointment,rschdle appt
I'd like to change the timeframe of the appointment,rschdle appt
I want to change the dictation date,rschdle appt
Change it to Tuesday A-Train,rschdle appt
Need to move it to tomorrow,rschdle appt
I need to change the apartment number,rschdle appt
I need I need to I need to change it I have a doctors appointment,rschdle appt
Could they schedule it for an earlier time,rschdle appt
Can you come earlier in the day can they come earlier in the day,rschdle appt
I want to change my appointment to today,rschdle appt
Earliest,rschdle appt
Get another appointment,rschdle appt
Would like to reschedule would like to reschedule the appointments,rschdle appt
Oh regards to change it because Wednesday,rschdle appt
I had another appointment,rschdle appt
Need a new time,rschdle appt
I want to reschedule it for Wednesday,rschdle appt
I want to reschedule it for Wednesday evening,rschdle appt
Change appointment to earlier appointment,rschdle appt
Change appointment to January twenty twenty four,rschdle appt
Can I do it earlier,rschdle appt
Jenna I need to reschedule for another day,rschdle appt
Reschedule reschedule for afternoon,rschdle appt
I wanna change I wanna change it,rschdle appt
I'm calling to reschedule,rschdle appt
Reschedule appointment for December the,rschdle appt
Can you get here sooner,rschdle appt
Forgot to change the appointment time it was twelve o'clock,rschdle appt
Read reschedule my appointment,rschdle appt
Can I change it for earlier appointment,rschdle appt
I want the appointment sooner speak to an agent,rschdle appt
I don't have any I mean you can't come in at work,rschdle appt
Well we wanted to move it up a little,rschdle appt
I need to come my appointment,rschdle appt
Please change it I can't be here on the nineteenth I have to go to the hospital again I won't be here on the nineteenth how about the twentieth,rschdle appt
Reschedule later time,rschdle appt
Need to reschedule another appointment for Monday,rschdle appt
Would like to get something sooner,rschdle appt
Chancellor reschedule,rschdle appt
Leave it as is don't change it,rschdle appt
They told me would be today,rschdle appt
I need to make appointment,rschdle appt
I need an appointment sooner than Tuesday,rschdle appt
I would like to change the connection bait,rschdle appt
No I want to I want to change it to today at four o'clock,rschdle appt
Newbridge it any earlier,rschdle appt
Change back to Monday,rschdle appt
Excuse me can you make the hour between two and three,rschdle appt
I would like to change the hour to be between four and five,rschdle appt
Can you come elude Colombia please,rschdle appt
Change operator,rschdle appt
I need someone to come sooner,rschdle appt
Please just need to change my service address,rschdle appt
I need to change day,rschdle appt
Can we move the appointment to today,rschdle appt
I need it sooner I work from home and my kids are in school at home on the Internet,rschdle appt
Can I change the time from my,rschdle appt
Need to change it I want Zelle,rschdle appt
Is there any earlier,rschdle appt
I was talking to a statement to the gentleman but I don't know if the phone got hung up to soon or not,rschdle appt
I need to get the appointment earlier than Tuesday,rschdle appt
Unlock the move move to four o'clock that night,rschdle appt
I can't access because my Wi-Fi is down,rschdle appt
I need to change the phone number it's called twice I think,rschdle appt
I'm it if it was a little earlier I'd be better but I can wait till four between four and five,rschdle appt
I just checking,rschdle appt
Yes sooner the better,rschdle appt
To reschedule an appointment,rschdle appt
Is there anything available today,rschdle appt
You guys be having somebody come out as soon as possible,rschdle appt
Change it to Monday,rschdle appt
I'd like to get a sooner one,rschdle appt
I'm just checking on it,rschdle appt
I like to change my appointment technician,rschdle appt
I need to reschedule because the whole system whole neighborhood is out not working on the on my system,rschdle appt
1 to 2 can I reschedule to tomorrow,rschdle appt
I wanted to reschedule my appointment,rschdle appt
I would like to reschedule for another date,rschdle appt
Can I speak with a customer service,rschdle appt
I need to change the appointment till after one o'clock,rschdle appt
I need it soon,rschdle appt
I will not be home today,rschdle appt
Has to be it has to be earlier time because everybody GoldWorks on the afternoon,rschdle appt
Switching to Zubal boxes,rschdle appt
I would like to change the date and time,rschdle appt
No just make my appointment later,rschdle appt
Change 8 to 10 store,rschdle appt
No can you change my appointment Mikkelson he have no person in my house,rschdle appt
Change the day and time,rschdle appt
Yes I want to reschedule,rschdle appt
I need to push it in the day are in the afternoon on Monday,rschdle appt
Later time on Monday,rschdle appt
Can I change it to another day,rschdle appt
