Input,INTENT
You called me anywhere you want,cnfm appt
Just confirming that tech is on the way,cnfm appt
Just checking on it,cnfm appt
Time technician supposed to show,cnfm appt
I just want to know what time,cnfm appt
Check status,cnfm appt
I thought we had an appointment today,cnfm appt
Appointment time,cnfm appt
Appointment time,cnfm appt
I just want to be sure he's on time is gonna be definitely on time,cnfm appt
No just called to confirm thank you so much,cnfm appt
Just confirming it I'll be here,cnfm appt
Nothing just confirming,cnfm appt
Yes I answered well I have two P C for the technician come out,cnfm appt
I'm calling about the wire being across the road,cnfm appt
What I like to know if there is any this appointment,cnfm appt
The appointment was supposed to be for December twentieth between three and four not today,cnfm appt
I'm just here waiting on a technician,cnfm appt
Yes I'm here waiting,cnfm appt
Confirm,cnfm appt
Tech mission,cnfm appt
Oh I just got a call from this number to call back,cnfm appt
Confirm appointment,cnfm appt
Hello I just need you know and and I think somebody call me about my appointment,cnfm appt
We just wanted to make sure he's coming for me,cnfm appt
It has to do with your appointment,cnfm appt
I just wanted to know the time,cnfm appt
I don't have it right here in front of you know I I don't,cnfm appt
Check services for the appointment,cnfm appt
Technician,cnfm appt
Thank you confirming the call,cnfm appt
You guys called me,cnfm appt
That's fine just confirm that we just want to know for sure thank you,cnfm appt
No that's fine I just wanted confirmation thank you,cnfm appt
I'm waiting on you,cnfm appt
Confirm,cnfm appt
I was just wondering what time thank you,cnfm appt
Just want to confirm,cnfm appt
Waiting on the technicians thank you,cnfm appt
Tell me,cnfm appt
I'm waiting thank you,cnfm appt
Hi I just wanted to say that I don't have any Internet either I just realize that,cnfm appt
Tell me,cnfm appt
Yes I'm calling I'm trying this call,cnfm appt
Confirm,cnfm appt
Confirm appointment,cnfm appt
It is it is confirmed,cnfm appt
It is confirmed to speak with customer service,cnfm appt
Just checking that,cnfm appt
Confirm appointment,cnfm appt
Just confirm,cnfm appt
I was called and I told me he would be here in 7 to 9 minutes and he has not arrived and I was concerned that he could have an accident,cnfm appt
Four is that correct is that correct they're coming between three and four please,cnfm appt
Someone called me this morning from your company,cnfm appt
I'm just confirming it,cnfm appt
I was just compared to make sure the right time,cnfm appt
Technician,cnfm appt
Please confirm for today correct,cnfm appt
I was just calling to confirm the apartment,cnfm appt
Yes I just had a call I think it's to confirm the appointment,cnfm appt
I was away no apartment but Monday we have,cnfm appt
Oh that's okay I just got a call,cnfm appt
Appointment time,cnfm appt
Yes I'd like to take the first appointment from eleven to twelve,cnfm appt
I just wanted to be confirmed that they will be here,cnfm appt
I think you just I just want to be sure that they're gonna be here tomorrow,cnfm appt
I just got a call calling,cnfm appt
That's good okay I'm just checking to see what time they're coming thank you,cnfm appt
I just want to confirm it,cnfm appt
You called me,cnfm appt
Hi just called me and I couldn't get in bed and I wanna know it was okay,cnfm appt
Where's the technician,cnfm appt
I want to know if a day on the way to my house is not a cloud now,cnfm appt
I'll be waiting,cnfm appt
I don't know what this appointment for,cnfm appt
Yep we're supposed to be a eight o'clock,cnfm appt
Appointment time,cnfm appt
I just need a reminder one p.m. today is what I wanted to know thank you,cnfm appt
I want to have someone out here today,cnfm appt
Because they just called me,cnfm appt
I am just checking the time he'll be here,cnfm appt
I'm keeping my appointment I do remember that's all I have thanks thank you,cnfm appt
Okay is that why they called me this morning,cnfm appt
Oh that that complex after all I wanted to know,cnfm appt
Confirm it,cnfm appt
You just called me,cnfm appt
In about two o'clock let me know,cnfm appt
Yeah I know a little bit later later time on that,cnfm appt
Thank you tell me my name,cnfm appt
Service call,cnfm appt
Just verifying still on schedule,cnfm appt
I just want to make sure this confirms,cnfm appt
It's all done confirm,cnfm appt
Hey what they confirmed confirm that,cnfm appt
Yes technician,cnfm appt
I don't know you called me,cnfm appt
I want to confirm that the box records that they're swapping,cnfm appt
I'm not gonna be able to take the appointment,cnfm appt
I wondered if I could change someone to come this morning,cnfm appt
I wondered if someone could come this morning,cnfm appt
Just wanna make sure they're still coming,cnfm appt
You called me so I'm calling you back,cnfm appt
Someone called this morning,cnfm appt
Just wanted to verify the appointment,cnfm appt
Thank you very bad when they're the technician will be,cnfm appt
That's confirmed so we're all set,cnfm appt
That time is correct just confirming it,cnfm appt
Correct,cnfm appt
Correct,cnfm appt
Correct,cnfm appt
Details,cnfm appt
What time is my appointment,cnfm appt
No I am no one to open the door to someone,cnfm appt
Confirm my appointment,cnfm appt
What is the date of my appointment,cnfm appt
Verify my address,cnfm appt
Verify my address,cnfm appt
I want to verify my address,cnfm appt
I just want to give my daughter's telephone number for them to call,cnfm appt
Wi-Fi is working my Wi-Fi is working,cnfm appt
I just want to make sure the technician is coming,cnfm appt
I just want to understand that the technician was going to get there by seven p.m.,cnfm appt
I'm calling information four one one,cnfm appt
Confirming an appointment,cnfm appt
I'm calling because my TV is blank when it came back on everything was fine except I have no sound,cnfm appt
Appointment time,cnfm appt
Do you know Siri I have no idea zero nine zero nine,cnfm appt
Where's my technician,cnfm appt
That's all I wanted to know,cnfm appt
I was just wanted to confirm my appointment,cnfm appt
Where is my technician,cnfm appt
Yes I'm confirming I'm confirming,cnfm appt
Just making sure it was still happening,cnfm appt
That was not the correct time to come between five and six,cnfm appt
Just make sure that he comes within twelve minutes,cnfm appt
You've got the information just make sure you performed,cnfm appt
Just please make sure he comes today within thirteen minutes,cnfm appt
Just make sure that he comes today,cnfm appt
You see a technician,cnfm appt
Just make sure that he comes in nineteen minutes I will be waiting outside,cnfm appt
Just make sure that he comes I will be waiting outside,cnfm appt
Just make sure he comes,cnfm appt
What time are they going to get you,cnfm appt
Just make sure you can't come today because I have no television until he comes and fixes,cnfm appt
I just want to make sure that the man comes back because I didn't even waiting outside so that I don't miss him,cnfm appt
That's why they were calling I don't know thank you,cnfm appt
Supposed to be tomorrow morning,cnfm appt
To find out other available appointment time,cnfm appt
I just wanna make sure you got euro morning I'm here,cnfm appt
I just wanted to know what date it was,cnfm appt
Just confirmed,cnfm appt
Confirm it for me,cnfm appt
I'm call,cnfm appt
Want to confirm my appointment for today,cnfm appt
Give me a technician,cnfm appt
Correct recognition,cnfm appt
Status of the technician,cnfm appt
Confirmed,cnfm appt
The technician on the way,cnfm appt
That's fine I just wanted to confirm that the appointment was still,cnfm appt
Give me the time again,cnfm appt
Just checking to see where the technician is,cnfm appt
No I want my original time,cnfm appt
I want to know if my phone is working right now,cnfm appt
Do you know what time they will be here,cnfm appt
When is my next appointment I need it for Wednesday,cnfm appt
Confirm,cnfm appt
Nothing I just wanted to verify that it was still on for tomorrow,cnfm appt
Just want to verify it's still on books,cnfm appt
The technician needs to bring an extra long ladder,cnfm appt
Can you confirm date,cnfm appt
No you called me,cnfm appt
Just wanted to confirm appointment,cnfm appt
I'm confirming it,cnfm appt
Y'all called me,cnfm appt
Well now I'm telling you know the little euro here okay call,cnfm appt
Technician coming,cnfm appt
Technician,cnfm appt
I need a technician,cnfm appt
Bob technician,cnfm appt
Confirming,cnfm appt
Confirm,cnfm appt
Confirming,cnfm appt
Technician,cnfm appt
I just saw that an email that my information has been changed so I was wondering what what seven,cnfm appt
What time does W get,cnfm appt
I wasn't aware that you had it down to a time it's I'm wondering if they would be able to do it over the phone at this time,cnfm appt
Confirming my appointment,cnfm appt
I want to keep the appointment keep it,cnfm appt
Confirm,cnfm appt
Waiting for a technician,cnfm appt
Okay I'm waiting for the technician to come here not right now,cnfm appt
Just wanted to confirm times,cnfm appt
This service has been restored,cnfm appt
Confirm it,cnfm appt
Waiting for a technician to get here,cnfm appt
Late can you tell me,cnfm appt
Checking to see if my appointment,cnfm appt
Waiting for a technician again,cnfm appt
Well they said it wasn't someone out today but since I got appointment for Wednesday I guess I have what Doreens,cnfm appt
Someone was supposed to come out today,cnfm appt
What time is it getting it again please,cnfm appt
Okay now when I'm waiting for the technician to get here,cnfm appt
Waiting for a technician right now,cnfm appt
Here I waiting for technician to get here,cnfm appt
